id,time,lat,lon,depth,mag,place
1830,2012-05-20T13:18:02.000Z,44.831,11.49,4.7,5,northern Italy
1831,2012-05-20T10:12:22.000Z,44.915,11.132,5.2,4.6,northern Italy
1832,2012-05-20T09:13:21.000Z,44.879,11.241,3.1,4.7,northern Italy
1833,2012-05-20T03:02:50.000Z,44.86,11.1,10,4.9,northern Italy
1834,2012-05-20T02:39:10.000Z,44.894,11.261,5.2,4.3,northern Italy
1835,2012-05-20T02:37:52.000Z,44.92,11.19,0,4.2,northern Italy
1836,2012-05-20T02:35:37.000Z,44.876,11.548,10,4.3,northern Italy
1837,2012-05-20T02:25:05.000Z,44.917,11.435,2,4.2,northern Italy
1838,2012-05-20T02:21:53.600Z,44.91,11.274,2,4.2,northern Italy
1839,2012-05-20T02:11:46.000Z,44.84,11.367,7.8,4.3,northern Italy
1840,2012-05-20T02:03:52.000Z,44.89,11.23,6.3,6,northern Italy
1841,2012-05-19T23:13:27.000Z,44.898,11.258,6.2,4,northern Italy
1842,2012-05-19T12:21:06.580Z,36.902,27.635,10,4.2,Dodecanese Islands - Greece
1843,2012-05-17T21:22:01.200Z,39.21,20.8,17,4.1,Greece-Albania border region
1844,2012-05-17T09:41:56.290Z,35.801,27.007,29.1,4.1,Dodecanese Islands - Greece
1845,2012-05-17T00:47:41.100Z,36.29,21.8,23,4.2,southern Greece
1846,2012-05-12T22:48:11.900Z,40.57,22.85,25,4.1,Greece
1847,2012-05-11T18:48:29.580Z,34.304,34.142,16.6,5.4,Cyprus region
1848,2012-05-09T17:49:31.750Z,39.153,29.143,6.2,4,western Turkey
1849,2012-05-09T10:48:12.160Z,34.699,32.926,20,4.3,Cyprus region
1850,2012-05-08T07:31:20.000Z,37.041,28.507,8.4,4.4,western Turkey
1851,2012-05-07T07:40:37.500Z,36.63,21.55,31,4.5,southern Greece
1852,2012-05-05T15:55:05.920Z,40.142,19.784,1,4.4,Albania
1853,2012-05-04T05:38:13.000Z,40.314,26.995,11.3,4.4,western Turkey
1854,2012-05-04T02:00:36.110Z,39.136,29.118,6.5,4,western Turkey
1855,2012-05-03T21:45:17.350Z,39.147,29.084,11.6,4.1,western Turkey
1856,2012-05-03T17:10:09.970Z,39.165,29.091,6.6,4,western Turkey
1857,2012-05-03T16:16:04.250Z,39.124,29.074,2.5,4.2,western Turkey
1858,2012-05-03T15:20:25.670Z,39.175,29.092,3.1,5.2,western Turkey
1859,2012-05-03T15:17:04.070Z,37.801,20.984,25.9,4.4,Ionian Sea
1860,2012-05-03T06:24:25.580Z,36.041,33.731,5,4,central Turkey
1861,2012-05-03T01:57:48.270Z,38.657,26.677,7.2,4,near the coast of western Turkey
1862,2012-05-02T11:37:07.640Z,38.648,26.643,4.8,4,near the coast of western Turkey
1863,2012-05-02T06:40:02.550Z,38.623,26.687,8.3,4.2,near the coast of western Turkey
1864,2012-05-02T00:02:41.640Z,38.647,26.632,13,4,near the coast of western Turkey
1865,2012-05-01T14:48:28.480Z,38.657,26.655,12.2,4.9,near the coast of western Turkey
1866,2012-04-30T15:23:24.200Z,36.072,25.045,6.9,4.1,Dodecanese Islands - Greece
1867,2012-04-26T22:05:33.900Z,39.124,29.079,8,4.6,western Turkey
1868,2012-04-25T10:34:11.170Z,38.407,22,14.4,4.5,Greece
1869,2012-04-25T10:07:01.580Z,40.256,25.074,10,4.5,Aegean Sea
1870,2012-04-25T03:18:18.900Z,36.497,1.641,10,4.6,northern Algeria
1871,2012-04-23T22:15:34.400Z,34.94,25.35,21,4.6,Crete - Greece
1872,2012-04-23T16:14:37.000Z,39.113,29.143,6,4.2,western Turkey
1873,2012-04-23T06:28:54.800Z,36.09,25.14,29,4,Dodecanese Islands - Greece
1874,2012-04-19T19:52:41.640Z,39.126,29.145,3.5,4.3,western Turkey
1875,2012-04-18T09:47:25.480Z,36.462,-2.633,3.4,4.3,Strait of Gibraltar
1876,2012-04-17T20:45:17.670Z,39.148,29.099,6.2,4.3,western Turkey
1877,2012-04-16T15:06:54.450Z,36.652,21.677,32.4,4.8,southern Greece
1878,2012-04-16T12:19:02.260Z,39.146,29.153,5,4,western Turkey
1879,2012-04-16T12:02:15.600Z,36.517,21.568,5.5,4.7,southern Greece
1880,2012-04-16T11:23:43.380Z,36.632,21.475,29,5.8,southern Greece
1881,2012-04-16T10:11:09.790Z,39.137,29.153,6,4.5,western Turkey
1882,2012-04-16T10:10:46.280Z,39.137,29.139,5,4.3,western Turkey
1883,2012-04-13T06:21:33.000Z,38.285,13.298,10,4.4,Sicily - Italy
1884,2012-04-11T06:18:52.700Z,39.695,20.293,10,4,Greece-Albania border region
1885,2012-04-06T17:34:49.180Z,71.267,-5.721,10,4.3,Jan Mayen Island region
1886,2012-04-06T06:42:56.700Z,51.518,16.185,5,4.4,Poland
1887,2012-04-05T21:29:19.950Z,70.786,-6.33,10,4,Jan Mayen Island region
1888,2012-04-05T04:56:20.480Z,36.186,4.566,1,4.6,northern Algeria
1889,2012-04-04T11:05:16.190Z,36.926,37.046,8.4,4,Turkey-Syria border region
1890,2012-04-04T00:33:00.600Z,37.9,29.432,8.8,4,western Turkey
1891,2012-04-03T06:53:41.750Z,43.067,-14.462,10,4.5,North Atlantic Ocean
1892,2012-03-31T21:30:06.900Z,70.888,-6.788,10,4.1,Jan Mayen Island region
1893,2012-03-29T10:13:32.150Z,38.577,29.982,5,4.2,western Turkey
1894,2012-03-28T23:17:04.000Z,38.582,15.018,242.3,4.4,Sicily - Italy
1895,2012-03-26T03:00:17.670Z,41.79,19.354,16.7,4.7,Albania
1896,2012-03-25T04:46:54.600Z,39.46,20.528,0,4.8,Greece-Albania border region
1897,2012-03-24T05:55:09.400Z,35.92,24.05,44,4.4,Crete - Greece
1898,2012-03-24T05:50:01.890Z,36.45,0.855,10,4.1,northern Algeria
1899,2012-03-22T00:38:12.100Z,35.49,26.1,30,4.3,Crete - Greece
1900,2012-03-21T06:41:58.780Z,35.713,-0.592,24.4,4.2,northern Algeria
1901,2012-03-20T23:51:10.700Z,36.04,24.398,71.3,4.5,southern Greece
1902,2012-03-19T23:15:39.300Z,71.679,-2.703,10,4.4,Jan Mayen Island region
1903,2012-03-15T05:40:58.600Z,38.695,21.305,0,4.4,Greece
1904,2012-03-15T03:29:05.000Z,42.81,13.202,6,4.7,central Italy
1905,2012-03-13T10:44:48.780Z,35.327,31.407,9.4,4.4,Cyprus region
1906,2012-03-13T10:02:41.700Z,34.31,26.57,27,4.3,Crete - Greece
1907,2012-03-09T20:52:56.260Z,34.752,32.453,41.9,4.1,Cyprus region
1908,2012-03-08T07:26:48.400Z,34.82,23.98,29,4.1,Crete - Greece
1909,2012-03-08T07:00:31.400Z,34.79,23.94,30,4.3,Crete - Greece
1910,2012-03-05T15:15:07.500Z,44.57,9.434,9.2,4.7,northern Italy
1911,2012-03-05T02:45:23.080Z,36.41,0.807,7.5,4.3,northern Algeria
1912,2012-03-04T03:47:40.920Z,42.072,7.623,10,4.8,western Mediterranean Sea
1913,2012-03-04T03:31:08.400Z,40.134,24.059,2.5,5.2,Aegean Sea
1914,2012-03-02T08:04:00.400Z,34.76,25.8,32,4.5,Crete - Greece
1915,2012-03-02T07:15:50.780Z,44.489,6.705,10,4.5,France
1916,2012-02-27T16:31:21.400Z,44.488,6.685,0,4.1,France
1917,2012-02-26T22:37:55.790Z,44.538,6.658,2,4.2,France
1918,2012-02-25T20:34:35.690Z,38.461,13.479,17,4.4,Sicily - Italy
1919,2012-02-24T17:31:36.780Z,42.478,19.213,19.7,4.4,Montenegro
1920,2012-02-22T02:23:13.400Z,37.45,21.66,15,4.6,southern Greece
1921,2012-02-20T06:34:27.100Z,38.141,27.49,8.5,4.5,western Turkey
1922,2012-02-18T00:28:25.150Z,34.413,-5.534,10,4.2,Morocco
1923,2012-02-17T16:52:23.190Z,71.682,-2.279,10,4.8,Jan Mayen Island region
1924,2012-02-17T08:05:04.290Z,37.87,23.02,17,4.6,southern Greece
1925,2012-02-16T12:19:06.800Z,34.651,26.589,50.2,4,Crete - Greece
1926,2012-02-16T11:01:03.540Z,38.653,37.457,3.1,4.7,central Turkey
1927,2012-02-16T08:34:35.700Z,34.61,24.08,16,4.3,Crete - Greece
1928,2012-02-15T12:28:28.090Z,36.008,25.118,10,4,Dodecanese Islands - Greece
1929,2012-02-15T02:34:08.900Z,36.25,28.57,35,4.2,Dodecanese Islands - Greece
1930,2012-02-14T13:21:45.000Z,37.771,20.898,16.3,4.7,Ionian Sea
1931,2012-02-14T01:34:38.700Z,40.13,24.09,24,5.2,Aegean Sea
1932,2012-02-11T22:45:26.800Z,47.146,8.55,32,4.2,Switzerland
1933,2012-02-08T19:57:26.080Z,39.231,27.85,8.7,4.2,western Turkey
1934,2012-01-31T14:36:21.240Z,37.833,-3.135,5,4.4,Spain
1935,2012-01-30T00:23:13.400Z,36.7,25.75,25,4,Dodecanese Islands - Greece
1936,2012-01-29T22:46:33.500Z,36.06,25.12,31,4.1,Dodecanese Islands - Greece
1937,2012-01-29T09:55:06.600Z,36.072,25.009,17.2,4.5,Dodecanese Islands - Greece
1938,2012-01-29T06:32:56.900Z,36.021,25.065,9.3,4,Dodecanese Islands - Greece
1939,2012-01-28T10:50:55.500Z,36.054,25.035,15.1,4.5,Dodecanese Islands - Greece
1940,2012-01-27T19:06:33.200Z,36.061,25.041,17.8,4.7,Dodecanese Islands - Greece
1941,2012-01-27T17:43:19.080Z,37.475,27.099,4.1,4.1,western Turkey
1942,2012-01-27T14:53:13.000Z,44.48,10.03,60,5,northern Italy
1943,2012-01-27T01:40:59.200Z,38.971,21.853,6.8,4.2,Greece
1944,2012-01-27T01:33:24.000Z,36.044,25.064,5.2,5.3,Dodecanese Islands - Greece
1945,2012-01-26T06:18:58.130Z,36.037,25.013,10,4.2,Dodecanese Islands - Greece
1946,2012-01-26T05:57:56.960Z,36.026,25.005,10,4.5,Dodecanese Islands - Greece
1947,2012-01-26T04:59:46.100Z,36.06,25.05,30,4.4,Dodecanese Islands - Greece
1948,2012-01-26T04:24:58.300Z,36.06,25.07,29,5.2,Dodecanese Islands - Greece
1949,2012-01-25T08:06:36.000Z,44.854,10.538,33.2,4.9,northern Italy
1950,2012-01-24T23:54:46.000Z,45.541,10.973,10.3,4.1,northern Italy
1951,2012-01-24T21:40:27.900Z,36.78,21.72,22,4,southern Greece
1952,2012-01-21T22:48:19.800Z,34.55,26.79,10,4.2,Crete - Greece
1953,2012-01-16T08:37:11.090Z,71.679,-2.145,10,4.1,Jan Mayen Island region
1954,2012-01-15T14:45:55.350Z,71.668,-2.354,10,4.8,Jan Mayen Island region
1955,2012-01-15T02:11:13.160Z,71.679,-2.192,10,4.3,Jan Mayen Island region
1956,2012-01-12T00:26:32.820Z,36.077,31.104,65.9,4.5,western Turkey
1957,2012-01-10T21:55:48.230Z,39.419,35.311,5,4.3,central Turkey
1958,2012-01-10T18:25:45.990Z,45.495,26.293,139.9,4.5,Romania
1959,2012-01-10T08:32:40.160Z,38.578,30.964,5,4.1,western Turkey
1960,2012-01-09T12:45:48.850Z,36.407,8.187,8.5,4.2,Tunisia
1961,2012-01-08T04:48:29.400Z,35.893,27.213,5.1,4,Dodecanese Islands - Greece
1962,2012-01-07T22:31:28.600Z,35.88,27.23,26,4.2,Dodecanese Islands - Greece
1963,2012-01-06T20:35:13.860Z,36.195,29.061,56.5,4.5,western Turkey
1964,2012-01-05T07:56:39.200Z,34.97,25.43,47,4.3,Crete - Greece
1965,2012-01-01T23:57:19.400Z,45.03,23.54,6,4.5,Romania
1966,2011-12-29T15:19:35.780Z,38.34,22.02,9,4.7,Greece
1967,2011-12-27T19:14:33.940Z,34.408,23.732,45,4.3,Crete - Greece
1968,2011-12-27T07:51:46.930Z,37.921,27.152,4.1,4.3,western Turkey
1969,2011-12-27T05:59:17.900Z,37.948,27.151,6.7,4.4,western Turkey
1970,2011-12-22T23:26:19.000Z,41.81,19.27,15,4,Albania
1971,2011-12-22T06:07:21.870Z,37.056,-24.332,10,4,Azores Islands region
1972,2011-12-21T09:43:46.720Z,35.816,25.881,127.5,4.2,Crete - Greece
1973,2011-12-18T15:01:02.640Z,36.137,12.772,7.4,4.7,central Mediterranean Sea
1974,2011-12-14T19:47:15.240Z,42.891,17.866,10,4.3,Bosnia and Herzegovina
1975,2011-12-13T17:01:45.270Z,51.646,16.057,5,4.1,Poland
1976,2011-12-12T17:04:43.470Z,43.321,19.243,1.5,4.5,Montenegro
1977,2011-12-10T12:08:43.360Z,34.629,23.949,45,4,Crete - Greece
1978,2011-12-10T05:15:01.880Z,38.869,30.197,5,4.1,western Turkey
1979,2011-12-09T08:23:41.900Z,34.82,23.94,32,4.2,Crete - Greece
1980,2011-12-09T08:14:00.290Z,34.73,23.94,30,4.7,Crete - Greece
1981,2011-12-06T19:12:12.660Z,37.058,-12.581,10,4.1,Azores-Cape St. Vincent Ridge
1982,2011-12-05T12:30:28.900Z,38.13,20.42,10,4.2,Greece
1983,2011-12-05T08:30:25.000Z,38.83,26.28,5,4.2,near the coast of western Turkey
1984,2011-12-05T08:17:26.600Z,38.81,26.23,6,4.8,near the coast of western Turkey
1985,2011-11-29T16:55:58.700Z,37.579,23.995,158.3,4.1,southern Greece
1986,2011-11-29T14:07:19.880Z,35.895,28.508,35,4.5,eastern Mediterranean Sea
1987,2011-11-29T02:17:41.770Z,44.887,36.98,26.7,4.4,Crimea region - Ukraine
1988,2011-11-27T15:09:17.420Z,38.466,21.745,35.6,4.3,Greece
1989,2011-11-24T17:43:17.980Z,34.255,25.099,5.8,4,Crete - Greece
1990,2011-11-23T13:50:03.220Z,34.226,25.023,10,4.8,Crete - Greece
1991,2011-11-23T12:17:51.280Z,34.285,25.083,10,5.5,Crete - Greece
1992,2011-11-22T04:50:37.740Z,39.047,35.938,5,4.1,central Turkey
1993,2011-11-18T11:14:33.000Z,34.73,24.09,27,4.3,Crete - Greece
1994,2011-11-14T09:46:46.180Z,36.089,29,22.6,4.2,western Turkey
1995,2011-11-14T02:02:47.290Z,37.556,-23.698,10,4.6,Azores Islands region
1996,2011-11-12T18:28:08.900Z,37.23,22,12,4.3,southern Greece
1997,2011-11-10T17:25:40.200Z,38.418,21.818,5.4,4.5,Greece
1998,2011-11-09T16:19:05.560Z,35.694,27.647,10.9,4.5,Dodecanese Islands - Greece
1999,2011-11-06T20:56:49.500Z,35.8,25.66,30,4.8,Crete - Greece
2000,2011-11-05T17:11:30.740Z,35.36,26.948,35.2,4.4,Crete - Greece
2001,2011-11-04T11:22:06.020Z,39.952,14.799,326.6,4.5,Tyrrhenian Sea
2002,2011-11-01T09:21:37.000Z,35.49,22.33,39,4.2,central Mediterranean Sea
2003,2011-10-27T15:15:39.200Z,40.086,24.628,13.4,4.4,Aegean Sea
2004,2011-10-25T22:33:04.100Z,37.96,20.819,7,4.1,Ionian Sea
2005,2011-10-25T13:41:09.760Z,34.917,26.201,10.7,4.3,Crete - Greece
2006,2011-10-25T02:32:17.800Z,70.879,-6.786,10,5.1,Jan Mayen Island region
2007,2011-10-24T10:14:41.800Z,36.502,28.713,0.9,4.2,Dodecanese Islands - Greece
2008,2011-10-20T06:11:22.070Z,44.58,9.445,24.7,4.2,northern Italy
2009,2011-10-20T06:10:51.000Z,44.526,9.415,10,4.2,northern Italy
2010,2011-10-19T19:39:12.360Z,39.299,20.926,10,4.3,Greece-Albania border region
2011,2011-10-14T04:15:45.800Z,51.617,16.172,2,4.2,Poland
2012,2011-10-13T14:44:41.700Z,40.24,25.3,29,4.4,Aegean Sea
2013,2011-10-12T20:51:35.440Z,35.57,30.182,49.9,4.4,eastern Mediterranean Sea
2014,2011-10-11T13:20:15.770Z,38.295,20.295,36.2,4.1,Greece
2015,2011-10-10T19:15:46.040Z,37.211,22.058,10,4.2,southern Greece
2016,2011-10-10T19:07:01.080Z,37.205,22.06,5.8,4.9,southern Greece
2017,2011-10-10T04:49:43.200Z,37.22,22.02,11,4,southern Greece
2018,2011-10-10T01:20:56.900Z,37.21,22.05,10,4.5,southern Greece
2019,2011-10-09T21:23:10.400Z,35.91,22.26,42,4.6,central Mediterranean Sea
2020,2011-10-07T04:29:36.500Z,37.228,22.063,0,4.1,southern Greece
2021,2011-10-05T14:41:31.120Z,36.057,23.353,81.6,4.2,southern Greece
2022,2011-10-04T09:26:28.300Z,39.18,21.6,20,4.8,Greece
2023,2011-10-04T02:40:48.350Z,45.542,26.463,133.9,4.7,Romania
2024,2011-10-02T10:14:32.900Z,48.657,23.783,10,4.7,Ukraine
2025,2011-09-30T20:40:14.000Z,37.992,35.217,5,4.5,central Turkey
2026,2011-09-27T13:06:33.400Z,34.27,23.63,26,4.3,Crete - Greece
2027,2011-09-27T12:25:16.100Z,34.56,23.81,28,4.2,Crete - Greece
2028,2011-09-27T12:08:22.900Z,34.52,23.78,28,5.3,Crete - Greece
2029,2011-09-25T17:29:03.950Z,37.53,-16.277,10,4.3,Azores-Cape St. Vincent Ridge
2030,2011-09-25T13:17:10.220Z,42.542,18.605,10,4.6,Montenegro
2031,2011-09-24T08:39:11.500Z,41.719,21.918,1.2,4,Macedonia
2032,2011-09-23T20:59:43.900Z,40.524,21.414,0,4,Greece
2033,2011-09-15T21:40:29.200Z,34.72,23.98,28,4.2,Crete - Greece
2034,2011-09-15T08:42:21.000Z,35.8,25.65,31,4.5,Crete - Greece
2035,2011-09-15T01:40:11.170Z,46.94,-22.797,10,4.1,North Atlantic Ocean
2036,2011-09-14T03:35:27.590Z,37.19,22.05,10,5,southern Greece
2037,2011-09-13T16:19:31.890Z,34.409,23.722,41.2,5.2,Crete - Greece
2038,2011-09-11T05:45:00.430Z,39.843,15.268,280.5,4.3,southern Italy
2039,2011-09-11T01:34:10.100Z,36.669,22.034,6.2,4,southern Greece
2040,2011-09-10T06:06:12.800Z,36.892,26.583,2.9,4.6,Dodecanese Islands - Greece
2041,2011-09-10T02:22:15.100Z,36.873,26.6,0.6,4.3,Dodecanese Islands - Greece
2042,2011-09-08T19:02:50.300Z,51.683,6.025,6,4.2,Germany
2043,2011-09-08T13:50:32.400Z,45.65,26.57,114,4.2,Romania
2044,2011-09-07T13:30:18.840Z,37.381,36.33,6.8,4.2,central Turkey
2045,2011-09-06T04:14:13.400Z,37.88,23.1,104,4.1,southern Greece
2046,2011-09-04T23:13:58.400Z,39.74,21.77,21,4,Greece
2047,2011-09-04T17:41:18.000Z,35.737,31.146,9.3,4.4,Cyprus region
2048,2011-09-04T03:52:29.400Z,50.17,12.478,2,4,Czech Republic
2049,2011-08-28T02:24:59.590Z,46.915,-22.922,10,4.2,North Atlantic Ocean
2050,2011-08-26T22:34:35.200Z,35.78,27.53,27,4,Dodecanese Islands - Greece
2051,2011-08-25T04:19:23.630Z,39.169,29.126,5.3,4.1,western Turkey
2052,2011-08-24T18:59:46.510Z,36.443,21.737,53.7,4.2,southern Greece
2053,2011-08-21T06:14:19.410Z,37.652,23.246,122.1,4.3,southern Greece
2054,2011-08-20T17:29:02.450Z,51.39,16.126,5,4,Poland
2055,2011-08-20T09:07:48.540Z,43.463,17.572,10,4.2,Bosnia and Herzegovina
2056,2011-08-20T02:00:24.500Z,37.924,21.706,7.3,5.1,southern Greece
2057,2011-08-16T17:30:06.730Z,40.439,28.895,5.1,4,western Turkey
2058,2011-08-16T07:53:30.000Z,39.08,35.9,5,4.1,central Turkey
2059,2011-08-14T03:53:29.400Z,37.125,20.061,18.2,4,Ionian Sea
2060,2011-08-14T03:49:07.000Z,34.96,22.92,1,4.4,central Mediterranean Sea
2061,2011-08-14T01:05:02.500Z,37.231,22.009,0,4.9,southern Greece
2062,2011-08-12T21:57:35.800Z,34.49,24.15,38,4.2,Crete - Greece
2063,2011-08-12T09:35:13.600Z,34.15,26.23,14,4.5,Crete - Greece
2064,2011-08-10T19:31:34.930Z,35.875,30.071,22.8,4,eastern Mediterranean Sea
2065,2011-08-07T14:35:34.460Z,38.438,21.826,8.6,5,Greece
2066,2011-08-07T09:15:46.100Z,39.93,23.35,26,4.1,Aegean Sea
2067,2011-08-07T04:05:08.800Z,35.565,26.552,10.7,4,Crete - Greece
2068,2011-08-06T04:48:27.200Z,37.335,20.247,3.4,4.2,Ionian Sea
2069,2011-08-03T01:36:13.800Z,44.299,4.399,4,4.3,France
2070,2011-07-29T19:52:26.810Z,38.36,21.772,5.6,4.3,Greece
2071,2011-07-29T19:12:10.190Z,38.491,21.806,14.1,4.5,Greece
2072,2011-07-28T16:49:59.370Z,34.948,26.644,18.6,4.5,Crete - Greece
2073,2011-07-28T09:18:09.800Z,38.3,21.78,10,4.5,Greece
2074,2011-07-27T09:58:15.180Z,38.32,31.957,10,4.8,western Turkey
2075,2011-07-25T17:57:20.610Z,40.802,27.752,16.4,5.1,western Turkey
2076,2011-07-25T12:31:20.000Z,44.982,7.284,25.1,4.4,northern Italy
2077,2011-07-21T22:52:36.800Z,37.31,20.09,13,4.6,Ionian Sea
2078,2011-07-21T16:44:33.500Z,36.769,21.915,27.6,4.6,southern Greece
2079,2011-07-19T21:16:52.730Z,39.111,29.061,5,4.4,western Turkey
2080,2011-07-19T07:13:12.200Z,37.21,19.92,9,5.1,Ionian Sea
2081,2011-07-18T22:32:08.200Z,39.247,20.587,0,4.2,Greece-Albania border region
2082,2011-07-17T19:51:50.000Z,39.117,29.106,9.3,4.2,western Turkey
2083,2011-07-17T18:30:28.050Z,45.003,11.289,6.4,4.9,northern Italy
2084,2011-07-16T16:09:16.600Z,43.212,21.634,0,4.4,Serbia
2085,2011-07-14T21:46:12.500Z,43.23,20.796,8,4.1,Kosovo
2086,2011-07-14T08:41:55.300Z,37.83,22.62,82,4.7,southern Greece
2087,2011-07-13T01:31:49.880Z,39.126,29.026,5.4,4.2,western Turkey
2088,2011-07-12T08:00:14.700Z,39.39,24,27,4,Aegean Sea
2089,2011-07-12T07:15:08.000Z,43.915,11.848,7.4,4.6,central Italy
2090,2011-07-12T06:53:22.000Z,43.92,11.861,7.8,4.5,central Italy
2091,2011-07-11T16:09:12.960Z,40.247,29.954,5,4.5,western Turkey
2092,2011-07-10T04:09:21.800Z,36.608,26.77,168.3,4.1,Dodecanese Islands - Greece
2093,2011-07-07T19:21:46.800Z,41.948,7.698,10.9,5.1,western Mediterranean Sea
2094,2011-07-03T15:54:57.800Z,37.227,20.514,7.2,4,Ionian Sea
2095,2011-07-03T08:49:14.800Z,36.624,22.95,7.5,4.1,southern Greece
2096,2011-07-02T21:30:44.700Z,36.51,26.61,138,4.8,Dodecanese Islands - Greece
2097,2011-07-01T00:57:21.300Z,34.8,24.09,43,4.5,Crete - Greece
2098,2011-06-29T19:48:05.610Z,37.412,35.875,5.5,4.5,central Turkey
2099,2011-06-28T10:03:05.700Z,65.048,0.555,15,4.4,Norwegian Sea
2100,2011-06-27T21:28:51.260Z,39.101,29.04,8.3,4.2,western Turkey
2101,2011-06-27T21:13:58.830Z,39.114,29.031,10.4,4.7,western Turkey
2102,2011-06-25T07:18:36.640Z,37.107,27.431,5.3,4,western Turkey
2103,2011-06-24T17:44:49.600Z,42.16,26.257,0,4.1,Bulgaria
2104,2011-06-24T13:08:40.000Z,47.38,25.81,6,4.4,Romania
2105,2011-06-24T06:53:30.570Z,37.578,20.956,21.4,4.7,Ionian Sea
2106,2011-06-23T22:02:46.000Z,38.06,14.76,7,4.3,Sicily - Italy
2107,2011-06-21T06:57:24.700Z,35.34,27.76,10,4,Dodecanese Islands - Greece
2108,2011-06-20T18:20:30.500Z,38.045,21.986,16.9,4.2,Greece
2109,2011-06-18T14:57:19.000Z,35.42,27.75,26,4.5,Dodecanese Islands - Greece
2110,2011-06-17T05:31:06.360Z,43.795,16.445,10,4.6,Croatia
2111,2011-06-17T00:21:49.400Z,34.89,26.11,17,4.1,Crete - Greece
2112,2011-06-15T18:23:11.800Z,36.622,28.854,1.9,4,Dodecanese Islands - Greece
2113,2011-06-15T11:32:03.310Z,34.372,32.904,1,4,Cyprus region
2114,2011-06-14T23:14:26.160Z,34.835,29.074,45.2,4.3,eastern Mediterranean Sea
2115,2011-06-14T21:55:01.180Z,34.768,29.006,18.3,4.1,eastern Mediterranean Sea
2116,2011-06-10T22:47:05.100Z,39.09,28.35,16,4.4,western Turkey
2117,2011-06-09T16:16:33.000Z,40.716,19.864,6.9,4.5,Albania
2118,2011-06-09T10:03:10.920Z,34.812,29.167,36.5,4.6,eastern Mediterranean Sea
2119,2011-06-09T08:14:25.610Z,34.786,29.095,26.8,4,eastern Mediterranean Sea
2120,2011-06-07T06:15:07.540Z,71.746,-11.794,10,4.2,Jan Mayen Island region
2121,2011-06-04T13:51:06.000Z,39.128,29.088,5.2,4.2,western Turkey
2122,2011-06-04T05:23:16.700Z,37.95,21.1,14,4.1,southern Greece
2123,2011-06-01T17:18:58.100Z,36.37,22.287,11.4,4.5,southern Greece
2124,2011-05-29T01:31:39.550Z,39.118,29.077,10.7,4.2,western Turkey
2125,2011-05-28T18:06:46.890Z,39.106,29.045,5,4.2,western Turkey
2126,2011-05-28T07:27:52.500Z,39.25,20.54,18,4.1,Greece-Albania border region
2127,2011-05-28T05:47:17.000Z,39.119,29.049,9.2,4.8,western Turkey
2128,2011-05-28T01:03:52.000Z,39.26,20.521,0.6,4.4,Greece-Albania border region
2129,2011-05-27T17:24:30.900Z,35.787,23.548,0.3,4.3,Crete - Greece
2130,2011-05-27T07:43:37.360Z,39.114,29.1,10.2,4.4,western Turkey
2131,2011-05-26T12:56:18.380Z,37.918,21.156,14.9,4.8,southern Greece
2132,2011-05-25T23:27:49.400Z,37.94,21.12,10,4.9,southern Greece
2133,2011-05-24T22:03:52.000Z,43.84,12.03,1,4.3,central Italy
2134,2011-05-24T02:55:29.590Z,39.099,28.957,5,4.2,western Turkey
2135,2011-05-22T14:51:22.500Z,36.72,27.13,121,4.2,Dodecanese Islands - Greece
2136,2011-05-22T07:49:27.060Z,39.257,20.592,44.4,4,Greece-Albania border region
2137,2011-05-21T19:05:54.630Z,64.302,-17.282,10,4.4,Iceland
2138,2011-05-20T00:58:33.200Z,39.1,29.09,5,4.5,western Turkey
2139,2011-05-19T23:53:21.400Z,34.059,23.767,10,4,Crete - Greece
2140,2011-05-19T21:33:11.360Z,39.04,29.09,10,4.4,western Turkey
2141,2011-05-19T21:21:29.200Z,39.11,29.01,5,4.3,western Turkey
2142,2011-05-19T21:12:51.000Z,39.12,29.04,7,4.3,western Turkey
2143,2011-05-19T20:39:03.330Z,34.377,23.723,26,5.2,Crete - Greece
2144,2011-05-19T20:25:32.120Z,39.124,29.079,5,4.6,western Turkey
2145,2011-05-19T20:15:22.940Z,39.149,29.103,7,5.8,western Turkey
2146,2011-05-19T19:03:00.070Z,34.233,23.775,4.2,4.5,Crete - Greece
2147,2011-05-19T14:50:54.030Z,39.21,14.957,291.6,4.7,Tyrrhenian Sea
2148,2011-05-14T08:45:52.760Z,41.737,20.809,10,4.1,Macedonia
2149,2011-05-13T03:59:08.010Z,51.405,16.182,5,4.5,Poland
2150,2011-05-11T16:47:25.730Z,37.699,-1.672,1,5.1,Spain
2151,2011-05-11T15:05:13.120Z,37.693,-1.673,0,4.5,Spain
2152,2011-05-08T06:50:24.300Z,36.704,27.238,11,5.1,Dodecanese Islands - Greece
2153,2011-05-07T18:00:50.200Z,36.974,28.248,1.2,4.5,Dodecanese Islands - Greece
2154,2011-05-07T01:35:45.000Z,40.363,21.352,13.6,4.1,Greece
2155,2011-05-06T23:44:52.320Z,45.003,15.031,9,4,Croatia
2156,2011-05-04T12:39:43.500Z,38.275,22.427,6.5,4,Greece
2157,2011-05-01T02:24:16.060Z,45.584,26.455,137.5,4.6,Romania
2158,2011-04-28T23:30:44.890Z,44.808,17.282,9.3,4.2,Bosnia and Herzegovina
